CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;43;38;91;67;10;940;59
01:00;60;20;169;124;21;1380;92
02:00;51;16;161;123;7;1190;62
03:00;40;15;187;134;3;1310;45
04:00;32;15;164;127;2;1220;36
05:00;28;16;155;123;2;1150;32
06:00;30;15;153;118;5;1100;37
07:00;35;16;151;118;7;1160;46
08:00;38;18;153;119;12;1230;55
09:00;32;23;142;111;11;1130;49
10:00;26;30;135;102;7;1130;37
11:00;39;43;151;111;28;1360;82
12:00;37;46;160;118;15;1380;60
13:00;27;38;142;113;7;1160;37
14:00;45;44;131;101;17;1310;71
15:00;46;39;131;102;10;1510;61
16:00;47;25;127;98;6;1110;56
17:00;30;24;116;86;1;1080;32
18:00;42;21;110;83;6;980;50
19:00;65;31;120;89;15;1030;89
20:00;57;54;98;71;11;1010;74
21:00;66;46;87;62;22;750;100
22:00;52;37;80;61;13;830;72
23:00;45;36;89;66;9;910;58
