CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;30;9;21;17;4;200;36
01:00;36;13;3;3;9;210;49
02:00;33;11;3;3;6;180;41
03:00;31;12;3;3;5;160;39
04:00;28;11;3;3;6;180;36
05:00;28;13;3;3;4;190;34
06:00;27;10;3;3;5;;35
07:00;30;9;3;3;6;180;39
08:00;32;9;3;3;6;230;42
09:00;36;9;4;3;8;220;48
10:00;38;10;7;3;10;220;53
11:00;40;11;10;5;10;290;56
12:00;44;11;15;9;12;270;61
13:00;43;12;16;10;9;230;56
14:00;40;12;15;9;8;200;53
15:00;42;14;18;13;9;210;55
16:00;37;14;17;13;7;190;47
17:00;36;12;15;12;6;230;45
18:00;42;13;26;20;8;280;54
19:00;37;14;20;16;7;220;48
20:00;39;13;25;20;7;280;50
21:00;34;9;25;21;6;260;43
22:00;33;8;27;23;7;280;43
23:00;33;8;31;27;8;320;44
