CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;4.1;28;4;136;69;1130;134
01:00;4.5;38;4;135;59;;129
02:00;1;19;3;45;5;410;28
03:00;1;17;3;22;3;390;22
04:00;1;17;3;45;9;420;30
05:00;1;24;3;41;9;410;39
06:00;1;24;2;59;34;580;75
07:00;1;21;3;79;34;590;74
08:00;1.9;35;5;97;60;760;128
09:00;3.5;41;6;131;35;1290;94
10:00;5;50;10;172;32;1270;99
11:00;7.2;33;15;153;9;760;48
12:00;3.7;22;17;118;5;560;29
13:00;1.6;10;10;74;2;310;13
14:00;0;13;9;61;2;310;16
15:00;0;26;7;58;2;460;30
16:00;0.9;23;6;92;2;440;27
17:00;1;27;4;89;2;470;31
18:00;1.4;40;4;126;2;790;42
19:00;5.5;44;6;224;51;1470;122
20:00;8.2;39;4;199;50;1030;116
21:00;4.5;41;5;138;86;1290;173
22:00;4.5;36;4;124;83;1330;163
23:00;4.8;35;4;128;58;1060;122
