CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;22;1;10;4;3;120;26
01:00;13;1;10;4;1;100;15
02:00;10;1;9;4;1;540;10
03:00;11;1;7;4;1;480;11
04:00;10;1;12;5;1;310;11
05:00;16;1;19;9;3;120;20
06:00;26;2;21;11;14;420;46
07:00;33;2;24;12;21;460;65
08:00;32;4;22;9;24;320;67
09:00;33;4;18;7;17;410;59
10:00;30;13;14;4;12;500;47
11:00;26;10;11;4;7;550;35
12:00;24;6;8;4;5;490;30
13:00;9;3;8;4;2;410;11
14:00;9;3;10;4;1;260;11
15:00;9;2;28;18;1;550;10
16:00;10;1;19;10;1;540;12
17:00;35;1;10;4;17;520;59
18:00;49;2;13;4;23;550;83
19:00;38;2;12;5;12;;55
20:00;32;2;8;4;9;290;44
21:00;20;2;6;4;3;200;24
22:00;25;1;7;4;3;180;29
23:00;36;1;8;4;10;430;50
