CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.6;35;5;62;2;460;40
01:00;1;23;4;59;1;440;25
02:00;2.1;31;4;80;1;400;34
03:00;1.5;32;4;70;1;380;33
04:00;2;32;4;56;1;370;34
05:00;2;30;4;57;5;370;38
06:00;1.1;45;3;63;11;590;62
07:00;2;51;3;79;14;660;72
08:00;2;33;4;77;6;340;41
09:00;0.6;40;5;;8;460;52
10:00;1;35;5;;8;380;47
11:00;0.6;24;6;58;4;;29
12:00;0;14;9;54;2;270;18
13:00;0;11;6;36;3;240;15
14:00;0;14;5;14;3;250;18
15:00;0;14;7;16;3;270;18
16:00;0;12;4;17;2;260;16
17:00;0;9;6;16;1;240;11
18:00;0;10;5;32;1;240;11
19:00;0;15;5;32;1;290;17
20:00;0;22;5;46;1;370;23
21:00;1;62;5;77;7;580;73
22:00;1.4;68;5;68;8;720;80
23:00;1.6;45;6;76;3;520;49
