CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;5.2;64;4;152;71;;172
01:00;4.3;50;3;155;47;970;122
02:00;2.2;29;2;70;2;490;32
03:00;2;37;3;43;6;440;47
04:00;0.4;40;2;53;46;420;111
05:00;0.4;30;2;55;6;380;40
06:00;0.4;25;1;39;0;350;25
07:00;0.4;40;3;51;87;610;172
08:00;0.4;46;4;95;58;550;135
09:00;0.4;46;12;112;24;1100;82
10:00;3.4;55;26;204;37;1810;111
11:00;10.3;15;11;200;3;340;21
12:00;0.4;10;5;65;2;400;12
13:00;0.4;12;7;48;2;370;15
14:00;0.4;12;5;35;2;370;14
15:00;0.4;12;6;29;2;450;15
16:00;0.4;13;7;30;1;330;14
17:00;0.4;16;12;35;2;380;19
18:00;0.4;17;8;42;1;440;18
19:00;0.4;16;7;35;0;370;16
20:00;0.4;28;4;64;0;380;27
21:00;0.7;75;3;66;29;670;119
22:00;1.5;82;4;112;84;990;210
23:00;2.9;69;4;125;66;990;169
