CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;39;2;40;28;44;590;106
01:00;36;2;39;27;34;590;87
02:00;23;2;25;20;4;280;28
03:00;16;2;22;17;2;260;18
04:00;14;1;23;17;3;260;18
05:00;16;1;26;20;6;280;26
06:00;18;1;29;22;21;330;49
07:00;26;3;31;22;27;380;67
08:00;28;6;29;20;23;370;63
09:00;26;5;23;15;19;320;55
10:00;30;18;26;14;19;270;58
11:00;18;8;25;15;10;220;34
12:00;16;4;25;15;7;230;27
13:00;20;4;25;15;9;260;33
14:00;20;6;25;17;7;280;31
15:00;27;9;26;17;11;320;43
16:00;27;9;29;17;10;310;42
17:00;34;12;29;17;12;320;52
18:00;35;9;27;18;12;340;53
19:00;29;6;26;17;9;310;40
20:00;38;9;29;19;9;350;53
21:00;41;4;35;22;5;370;48
22:00;16;3;28;20;2;290;19
23:00;31;2;39;27;24;510;68
