CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;47;1;34;22;23;500;82
01:00;25;1;38;25;3;310;31
02:00;24;2;53;35;3;380;27
03:00;27;1;49;33;4;470;33
04:00;21;2;44;29;3;330;26
05:00;17;2;44;29;5;310;23
06:00;19;1;48;31;18;370;46
07:00;26;3;73;44;15;660;49
08:00;29;5;73;42;12;650;47
09:00;15;5;22;11;4;200;20
10:00;13;5;17;7;3;220;17
11:00;11;3;11;5;2;210;14
12:00;9;4;6;5;1;180;10
13:00;10;2;7;5;2;180;12
14:00;10;2;5;5;1;140;12
15:00;10;2;5;5;1;140;11
16:00;7;2;5;5;1;140;8
17:00;7;3;5;5;1;140;9
18:00;7;1;6;5;1;130;8
19:00;9;2;6;5;1;130;10
20:00;13;2;;;1;190;15
21:00;17;2;;;1;290;19
22:00;43;2;;;4;460;50
23:00;41;2;;;10;490;57
