CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0;9;7;13;2;220;11
01:00;0;3;2;19;1;220;5
02:00;5.8;16;3;56;24;820;53
03:00;4.2;12;2;54;15;700;35
04:00;3.2;13;1;55;15;620;37
05:00;3.1;8;1;48;11;570;25
06:00;2.2;7;2;54;25;700;45
07:00;5.7;13;2;83;35;710;66
08:00;3.1;23;2;63;13;510;43
09:00;1.1;21;2;56;10;480;37
10:00;1;26;8;38;10;420;42
11:00;0.6;14;6;35;5;310;22
12:00;0;26;2;18;6;420;36
13:00;0.5;18;8;28;6;350;27
14:00;0;18;17;16;5;270;26
15:00;0;15;13;9;4;270;21
16:00;0;13;5;5;4;280;18
17:00;0;17;2;6;4;350;25
18:00;0;26;8;17;5;340;35
19:00;0;26;12;23;4;400;33
20:00;0;21;5;18;5;350;27
21:00;0;15;3;15;4;310;21
22:00;0;15;5;18;4;280;22
23:00;0;12;8;12;2;;15
