CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.8;34;5;31;23;9;520;48
01:00;1.1;35;6;33;25;9;500;49
02:00;3.1;30;6;35;26;18;680;57
03:00;2.4;28;4;30;23;9;590;42
04:00;1.6;25;5;27;21;6;520;34
05:00;1.3;25;5;28;21;8;550;36
06:00;1.2;27;4;29;22;36;760;81
07:00;1.2;35;5;27;20;60;860;126
08:00;2.3;41;4;25;19;89;920;177
09:00;2.8;45;6;25;18;93;920;187
10:00;1.8;38;5;25;18;63;770;134
11:00;0.8;37;5;27;17;58;720;125
12:00;0.5;39;8;32;22;43;620;104
13:00;1.5;42;9;33;23;58;680;130
14:00;0.5;44;9;29;21;70;850;151
15:00;0.6;45;7;30;21;67;690;148
16:00;1.5;41;7;30;22;63;760;136
17:00;1.5;43;6;29;21;52;760;122
18:00;2.1;48;6;26;20;44;660;114
19:00;0.5;47;6;24;18;42;690;111
20:00;1.3;45;7;25;19;30;630;90
21:00;0.8;41;7;29;22;19;630;70
22:00;1.3;35;6;33;25;17;570;60
23:00;1.1;38;6;32;25;18;570;65
