CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;10;28;7;127;134;2100;233
01:00;7.7;22;7;91;99;1680;174
02:00;1;26;5;23;6;390;35
03:00;0.7;16;7;14;0;;17
04:00;0.4;9;7;12;1;270;10
05:00;0.4;14;6;14;3;370;17
06:00;0.4;19;7;11;5;350;27
07:00;0.4;26;5;8;6;460;35
08:00;0.4;27;7;18;10;490;42
09:00;0.4;25;8;23;8;480;37
10:00;0.4;27;10;63;10;450;42
11:00;0.4;20;12;33;5;380;28
12:00;0.4;19;12;14;5;380;26
13:00;0.4;19;11;18;7;390;30
14:00;0.4;24;11;22;8;430;36
15:00;0.4;27;13;19;7;430;38
16:00;0.4;37;17;14;7;540;48
17:00;4.7;61;10;18;11;680;78
18:00;1.5;68;7;37;26;1040;108
19:00;2.9;63;6;70;144;1560;282
20:00;6;58;7;134;115;1510;233
21:00;5.9;55;8;108;172;1920;318
22:00;7;49;7;118;199;2280;353
23:00;8.9;38;9;148;182;2540;316
