CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;8.3;58;5;114;84;51;1250;136
01:00;5.8;39;6;93;69;3;690;44
02:00;10.7;19;4;100;68;10;1370;35
03:00;8.8;14;3;66;51;9;820;27
04:00;4.3;14;5;60;46;10;620;29
05:00;2.6;12;5;60;46;17;720;39
06:00;2.9;14;5;69;51;33;760;64
07:00;4;12;6;69;49;55;740;96
08:00;3;14;7;104;65;99;840;165
09:00;4.4;24;6;113;68;92;710;164
10:00;4.7;32;7;;;92;870;173
11:00;7.9;32;9;132;71;63;800;128
12:00;8.3;29;12;68;32;14;450;51
13:00;2.1;15;7;47;24;4;360;20
14:00;1;8;10;39;23;1;330;11
15:00;0.8;9;9;33;20;2;320;12
16:00;0.4;8;10;38;20;1;290;9
17:00;0.4;11;12;48;29;1;340;12
18:00;0.6;42;12;80;48;10;630;57
19:00;2.6;72;8;220;162;59;1500;163
20:00;7.4;69;6;195;140;95;1580;215
21:00;6.3;59;7;169;117;81;;183
22:00;8;48;7;163;118;94;1700;191
23:00;9.5;46;5;145;106;105;1810;207
