CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;10;4;23;5;0;190;10
01:00;10;5;25;6;0;210;10
02:00;36;4;58;34;0;380;38
03:00;36;3;58;33;3;390;42
04:00;27;4;56;35;0;330;28
05:00;23;4;45;30;1;300;25
06:00;38;4;47;32;6;390;48
07:00;51;4;45;32;18;530;79
08:00;63;3;51;36;27;590;106
09:00;55;2;55;38;14;360;78
10:00;43;2;54;32;8;370;57
11:00;28;3;38;22;4;400;34
12:00;23;7;28;12;3;330;28
13:00;17;7;33;9;1;280;19
14:00;27;11;50;16;1;490;30
15:00;14;18;33;6;1;260;16
16:00;10;8;20;4;0;250;11
17:00;12;5;23;6;0;260;14
18:00;10;5;26;7;0;310;11
19:00;29;7;59;24;2;420;33
20:00;13;7;38;12;0;420;13
21:00;10;6;32;9;0;;10
22:00;9;4;25;6;0;260;9
23:00;10;4;26;7;0;270;10
