CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;2.59119;18.225;4.34762;51.1655;34.0837;105.864;856.476;666.513;180.639
01:00;2.58443;14.7407;4.72815;53.9391;34.7838;79.5912;698.835;710.577;136.841
02:00;0.88144;18.816;3.69075;25.052;17.182;2.00008;271.558;353.88;21.8902
03:00;0.83099;15.6377;3.55775;26.7002;18.2849;2.14969;269.267;349.349;18.9387
04:00;0.87267;18.9722;3.49864;27.6296;18.6883;2.92525;262.957;340.199;23.4555
05:00;0.65714;21.3544;3.15801;27.5692;18.7411;4.75453;263.559;322.269;28.6482
06:00;0.97989;29.2721;4.03433;25.7696;17.473;15.416;339.701;306.748;52.9136
07:00;1.63245;39.14;4.13482;27.8002;18.4842;24.074;442.535;309.085;76.0588
08:00;2.3016;50.7886;3.94123;29.8435;19.1551;46.1768;565.355;339.051;121.622
09:00;1.66135;51.7807;5.39611;31.2249;19.6529;38.6393;446.703;357.704;111.077
10:00;1.65802;39.4849;6.89605;31.4016;17.9449;30.2065;416.947;375.878;85.8214
11:00;1.67973;33.3563;7.55736;23.927;13.8223;15.5792;357.561;386.915;57.2593
12:00;0.99671;38.5794;9.62698;23.2282;13.0876;17.8965;336.222;396.073;66.05
13:00;0.89249;37.523;11.506;19.3696;10.8849;16.7306;339.462;405.561;63.1997
14:00;1.37827;47.3165;13.6665;18.2526;10.0972;21.6614;345.06;406.231;80.5415
15:00;1.54418;53.1548;14.9788;21.1065;11.3494;23.0775;399.019;400.791;88.5528
16:00;1.35883;44.6149;17.9676;21.7953;10.4104;16.7746;377.525;377.312;70.3484
17:00;1.46413;45.378;13.2542;22.7635;10.559;16.6651;346.322;364.765;70.9096
18:00;2.10743;60.1612;10.8425;27.0726;12.0426;33.1286;523.331;378.063;110.981
19:00;2.55367;43.6478;7.37263;33.9919;17.3001;10.5621;401.572;383.564;59.8562
20:00;2.96286;40.4408;4.54121;55.1644;27.6938;50.4249;673.215;425.688;117.98
21:00;2.87242;34.518;4.78504;59.0876;33.9459;46.9021;740.898;475.868;106.479
22:00;3.40143;30.7903;4.61953;49.4221;28.9539;99.9155;821.694;535.447;184.066
23:00;2.94921;25.267;4.18654;58.9777;38.2833;116.696;968.597;606.644;204.287
