CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;53;24;253;196;38;2160;110
01:00;19;12;25;18;2;370;22
02:00;18;12;30;22;1;390;20
03:00;19;15;40;30;1;470;21
04:00;18;18;42;32;2;540;21
05:00;22;21;47;35;2;590;25
06:00;31;18;46;35;5;580;38
07:00;36;14;41;32;9;600;50
08:00;31;17;38;28;13;570;50
09:00;21;18;33;24;10;530;36
10:00;18;16;23;16;10;440;32
11:00;10;8;11;6;4;330;16
12:00;10;8;9;4;5;290;17
13:00;11;10;7;3;5;290;18
14:00;9;7;8;3;4;270;16
15:00;8;8;5;3;4;250;15
16:00;8;11;5;3;3;240;13
17:00;10;14;8;3;2;260;15
18:00;19;14;19;9;3;320;23
19:00;36;14;48;30;2;500;39
20:00;51;17;127;89;39;980;109
21:00;68;25;141;103;49;1230;144
22:00;66;17;191;141;102;1740;221
23:00;57;21;216;164;67;1930;160
