CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;2.9;39;17;83;64;4;570;44
01:00;2.3;13;14;46;32;1;340;14
02:00;2.3;11;12;41;28;1;320;12
03:00;1.9;10;10;41;28;1;310;11
04:00;1.9;14;12;49;34;1;380;15
05:00;2.1;14;12;54;38;1;420;16
06:00;2.3;16;11;52;36;2;390;18
07:00;2.3;22;15;65;43;4;480;26
08:00;2.6;22;16;60;40;3;440;26
09:00;2.6;20;15;65;41;3;440;24
10:00;2.8;21;16;73;45;4;500;26
11:00;2.9;23;25;87;54;7;560;33
12:00;3.2;23;22;71;47;7;490;33
13:00;2.9;22;21;75;46;5;480;29
14:00;2.8;24;25;78;49;7;430;34
15:00;2.6;26;18;85;52;4;450;32
16:00;2.6;33;32;114;66;7;490;44
17:00;2.9;36;44;111;64;7;490;47
18:00;2.9;36;42;95;56;11;530;52
19:00;3.1;37;37;79;57;15;550;59
20:00;3.1;35;31;66;51;7;510;44
21:00;2.9;39;39;66;51;10;530;54
22:00;2.9;31;19;66;51;6;510;40
23:00;2.9;33;17;74;57;3;520;38
