CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;16;5;25;18;1;340;17
01:00;11;7;18;13;0;280;10
02:00;33;8;63;51;3;650;37
03:00;30;9;70;56;4;660;35
04:00;33;12;72;58;3;700;37
05:00;39;18;66;53;8;720;50
06:00;37;18;68;54;10;760;52
07:00;33;13;61;48;12;790;50
08:00;26;10;53;42;10;700;40
09:00;22;12;41;33;8;530;34
10:00;22;15;40;32;8;460;34
11:00;20;14;40;30;9;440;34
12:00;18;14;39;28;7;410;27
13:00;17;10;33;24;6;380;26
14:00;20;7;30;21;6;370;28
15:00;18;5;28;18;5;290;25
16:00;18;7;26;18;3;290;23
17:00;22;5;25;16;4;310;27
18:00;21;6;27;18;3;300;25
19:00;17;6;39;28;2;330;19
20:00;16;5;43;33;1;370;17
21:00;18;4;40;32;3;480;22
22:00;19;4;32;26;2;620;21
23:00;14;4;17;13;1;410;15
