CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;39;16;135;99;5;800;47
01:00;44;;;;68;1360;147
02:00;48;;;;47;1370;120
03:00;57;21;;;28;1430;100
04:00;51;21;;;16;1220;75
05:00;45;19;;;7;;56
06:00;45;20;;;23;1360;79
07:00;56;17;157;110;55;1540;140
08:00;60;17;171;113;62;1660;155
09:00;65;23;138;91;53;1370;146
10:00;59;24;126;82;35;1110;112
11:00;47;35;79;49;22;810;80
12:00;41;37;64;37;17;720;67
13:00;37;31;60;35;14;460;59
14:00;39;30;56;32;13;590;58
15:00;47;29;57;31;15;570;69
16:00;49;29;55;30;15;620;72
17:00;48;21;58;30;16;610;72
18:00;60;16;65;33;17;700;86
19:00;79;11;78;40;25;870;117
20:00;85;11;101;57;38;940;142
21:00;82;10;113;66;38;1040;141
22:00;69;13;118;77;16;930;92
23:00;49;16;125;89;10;800;64
