CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;4.8;35;4;77;68;1300;138
01:00;4.1;31;4;66;55;1050;115
02:00;4.1;39;3;114;13;;58
03:00;4.1;40;4;102;6;920;48
04:00;4.1;39;3;102;7;880;48
05:00;4.1;38;4;91;25;1010;77
06:00;4.5;41;4;115;62;1280;135
07:00;5.6;39;4;113;43;1090;103
08:00;4.8;38;4;124;23;780;72
09:00;4.1;41;5;117;21;850;73
10:00;4.5;41;6;94;18;830;68
11:00;4.3;41;6;91;17;910;66
12:00;5.4;42;8;105;19;880;69
13:00;4.6;48;12;111;16;840;70
14:00;3.1;30;13;110;5;510;37
15:00;1.2;45;10;73;10;850;60
16:00;5.5;33;6;127;4;900;38
17:00;4.9;50;4;101;9;920;63
18:00;2.3;58;4;59;23;750;93
19:00;2.1;44;3;51;25;920;81
20:00;4.3;35;4;61;46;1330;105
21:00;6.7;38;3;72;61;1440;130
22:00;6.7;41;4;78;98;1560;190
23:00;5.4;38;4;64;93;1580;179
