CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;25;7;27;20;4;400;30
01:00;26;10;57;47;3;590;30
02:00;28;9;55;45;4;590;33
03:00;26;9;46;38;3;540;30
04:00;29;8;41;33;6;530;38
05:00;25;8;35;27;4;500;31
06:00;37;8;32;24;22;640;71
07:00;52;8;36;28;59;870;143
08:00;45;9;39;31;44;820;111
09:00;47;11;47;37;53;850;128
10:00;43;14;49;39;39;700;102
11:00;40;15;57;46;29;640;84
12:00;40;13;63;50;25;620;79
13:00;42;15;55;43;25;560;80
14:00;42;14;48;38;24;570;77
15:00;48;15;45;32;30;640;93
16:00;48;11;50;37;28;620;91
17:00;50;11;50;37;27;640;91
18:00;52;11;48;34;23;640;87
19:00;41;10;46;37;13;560;60
20:00;38;10;43;34;11;510;54
21:00;35;11;42;32;8;510;47
22:00;39;12;42;32;9;520;52
23:00;30;8;34;26;7;450;40
