CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;9;1;24;3;3;120;13
01:00;8;2;16;3;3;120;13
02:00;10;2;9;3;3;230;15
03:00;;;17;3;;;
04:00;16;6;23;8;4;280;20
05:00;17;8;28;13;4;330;22
06:00;22;9;27;13;5;340;29
07:00;27;16;29;16;7;360;37
08:00;29;17;30;19;9;390;42
09:00;28;20;31;19;10;360;42
10:00;24;16;21;12;11;430;40
11:00;16;11;10;5;8;280;27
12:00;10;5;3;3;5;190;18
13:00;11;4;4;3;5;200;19
14:00;11;4;5;3;5;190;18
15:00;10;3;6;3;4;190;16
16:00;9;3;12;3;4;200;15
17:00;9;3;18;3;3;160;14
18:00;11;3;19;3;4;130;16
19:00;12;2;24;3;4;140;17
20:00;15;3;26;3;4;190;21
21:00;15;3;28;4;4;150;20
22:00;13;2;26;3;4;;18
23:00;11;3;26;3;4;130;17
