CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;11.1;22;5;222;157;81;280;146
01:00;3.1;8;6;29;22;2;;11
02:00;2.5;10;7;26;20;2;170;13
03:00;2.5;13;8;32;22;2;210;16
04:00;3.1;13;6;31;23;2;230;15
05:00;3.1;14;5;35;25;2;260;17
06:00;3.1;14;7;33;25;2;290;17
07:00;2.5;15;6;35;26;2;320;19
08:00;3.1;22;10;58;38;4;700;28
09:00;3.1;25;11;71;44;7;670;35
10:00;4.1;20;11;51;35;6;530;30
11:00;4.1;18;9;49;33;7;490;27
12:00;4.1;19;13;58;39;9;580;32
13:00;5;20;24;62;35;10;750;35
14:00;3;13;17;42;28;4;370;19
15:00;1.9;18;13;46;31;3;310;21
16:00;2.5;28;15;67;37;3;900;33
17:00;3.1;31;20;64;39;3;910;35
18:00;4.1;32;17;66;41;5;740;39
19:00;4.1;39;11;65;39;19;720;67
20:00;4.6;46;10;89;54;46;1240;116
21:00;5.5;35;7;110;75;53;1330;116
22:00;6.6;32;5;135;92;78;1650;150
23:00;8.1;27;6;156;109;107;1960;189
