CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1.5;18;8;18;14;3;280;22
01:00;2;28;15;48;39;2;540;31
02:00;2;17;13;30;24;1;350;18
03:00;1;11;7;22;16;2;230;12
04:00;1;10;8;20;14;1;260;10
05:00;1;10;8;16;10;1;260;10
06:00;0.7;13;7;20;10;3;260;18
07:00;0.4;21;6;21;9;8;320;32
08:00;0.7;;;20;9;;;
09:00;1;;;16;9;;;
10:00;1;23;7;18;8;10;330;37
11:00;0.7;14;6;20;7;6;190;23
12:00;0.4;12;4;16;6;5;260;19
13:00;0.4;11;2;15;4;6;200;19
14:00;0.4;12;3;14;4;6;210;20
15:00;0.4;15;1;17;5;7;270;26
16:00;0.7;15;6;17;6;6;;23
17:00;0.4;19;7;20;7;6;210;27
18:00;1;18;4;17;7;5;260;25
19:00;1;20;4;22;8;6;240;28
20:00;1;16;2;19;8;3;210;20
21:00;1;22;2;19;13;4;260;27
22:00;1;32;10;36;27;6;430;40
23:00;2;28;9;30;23;8;430;40
