CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;30;4;39;27;4;400;37
01:00;36;11;32;24;10;570;50
02:00;32;10;23;16;5;460;38
03:00;26;10;16;11;3;390;31
04:00;22;7;13;9;3;310;26
05:00;27;7;22;16;5;370;34
06:00;29;6;25;18;8;480;41
07:00;34;6;28;21;16;450;58
08:00;38;5;28;20;24;;74
09:00;42;5;26;19;33;770;91
10:00;40;6;29;21;25;720;78
11:00;27;5;16;10;13;480;47
12:00;15;3;11;7;5;270;23
13:00;16;4;21;14;5;260;23
14:00;14;3;26;19;4;290;20
15:00;15;2;27;20;4;270;21
16:00;17;5;26;18;4;280;23
17:00;18;3;28;20;4;310;25
18:00;16;3;31;22;3;230;20
19:00;16;2;34;24;3;300;20
20:00;14;2;30;21;3;270;18
21:00;16;3;31;21;3;290;19
22:00;19;2;32;22;5;260;26
23:00;27;3;33;22;6;290;36
