CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;10;5;36;12;1;220;10
01:00;12;8;71;24;1;;14
02:00;10;8;53;19;1;190;10
03:00;8;10;40;13;1;210;9
04:00;10;6;25;7;1;190;10
05:00;12;4;14;5;1;210;12
06:00;14;7;9;5;3;210;17
07:00;17;6;9;5;3;210;21
08:00;23;7;17;6;5;310;30
09:00;28;7;17;5;9;310;41
10:00;29;5;30;8;12;380;47
11:00;20;7;34;10;8;470;32
12:00;25;10;50;16;9;390;38
13:00;23;11;50;17;8;380;34
14:00;18;6;20;8;6;340;27
15:00;20;7;24;7;7;320;30
16:00;22;5;34;10;7;320;32
17:00;16;7;39;13;3;280;20
18:00;14;5;34;11;3;240;17
19:00;12;5;31;10;3;230;15
20:00;13;5;34;12;3;210;18
21:00;11;6;30;10;2;210;14
22:00;12;6;33;11;2;200;14
23:00;10;6;33;11;2;180;13
