CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;13;5;13;5;2;320;15
01:00;14;5;15;7;2;330;16
02:00;31;3;46;28;12;540;49
03:00;33;3;39;22;10;550;47
04:00;28;2;35;20;6;400;37
05:00;29;2;42;24;9;320;43
06:00;27;1;44;26;11;360;44
07:00;31;2;57;29;8;520;43
08:00;46;7;169;72;34;1190;98
09:00;45;17;126;54;28;1060;87
10:00;31;21;76;33;12;1020;48
11:00;20;13;58;23;5;470;27
12:00;14;9;42;16;3;280;17
13:00;15;9;44;17;3;;18
14:00;18;7;40;17;4;280;23
15:00;16;6;29;13;2;220;18
16:00;56;4;48;23;20;570;85
17:00;32;3;35;22;4;300;38
18:00;34;2;38;22;5;460;42
19:00;26;2;32;17;4;410;31
20:00;24;1;30;18;1;320;25
21:00;33;1;28;15;4;440;39
22:00;29;2;25;12;5;420;36
23:00;28;5;23;10;4;470;33
