CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1.9;39;9;43;33;8;520;51
01:00;1.6;23;4;42;33;3;370;27
02:00;1.8;21;6;45;36;2;410;24
03:00;2.3;19;9;59;47;2;480;22
04:00;2.5;24;11;64;52;3;;28
05:00;2.5;25;12;57;46;3;480;30
06:00;1.8;26;10;42;34;10;540;41
07:00;1.6;32;9;30;23;17;480;57
08:00;1.3;38;9;29;22;23;500;73
09:00;2;40;10;30;24;29;490;83
10:00;1.2;29;14;18;13;19;370;57
11:00;1;29;14;26;18;18;390;56
12:00;1;29;12;27;18;17;360;55
13:00;1;38;30;23;14;23;370;72
14:00;0.7;40;27;21;12;23;330;75
15:00;1;47;29;19;10;26;370;87
16:00;1;52;18;25;13;29;430;96
17:00;1.5;59;8;36;22;35;570;112
18:00;1.8;57;7;41;28;30;590;103
19:00;3.1;58;8;57;40;32;690;106
20:00;2.9;55;8;58;40;27;780;95
21:00;2.6;51;10;56;42;19;710;80
22:00;2.6;40;10;51;39;13;610;58
23:00;1.9;34;9;44;35;12;500;53
