CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.4;8;7;7;3;1;210;9
01:00;3.3;38;8;38;30;5;610;46
02:00;2.2;27;6;38;29;2;540;30
03:00;2.1;29;7;41;30;2;570;33
04:00;2.1;28;5;42;30;3;470;32
05:00;1.7;23;4;14;9;3;360;27
06:00;1.1;24;3;12;7;10;420;40
07:00;1.1;23;3;7;4;6;340;33
08:00;0.8;15;5;3;3;5;250;23
09:00;0.4;14;3;3;3;6;260;23
10:00;0.4;18;3;3;3;8;280;30
11:00;0.4;16;3;3;3;8;290;27
12:00;0.4;16;2;3;3;7;260;27
13:00;0.4;20;3;3;3;8;290;31
14:00;1.1;17;4;3;3;6;280;27
15:00;0.5;20;5;7;3;5;260;26
16:00;0.4;16;6;5;3;4;210;20
17:00;0.4;17;5;8;5;4;260;23
18:00;0.8;13;3;9;6;3;260;17
19:00;0.4;18;2;18;14;3;290;23
20:00;1.1;12;3;11;8;2;240;16
21:00;0.5;15;4;10;8;2;;17
22:00;0.8;14;5;7;4;2;280;17
23:00;0.4;9;5;5;3;2;220;12
