CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;37;15;76;69;24;210;74
01:00;34;17;59;53;7;200;44
02:00;29;15;54;48;5;190;37
03:00;27;12;54;48;5;170;34
04:00;26;11;51;46;4;;32
05:00;28;11;48;43;6;;36
06:00;29;11;47;42;9;160;43
07:00;31;11;51;45;15;170;54
08:00;33;11;54;47;26;210;73
09:00;33;10;61;54;39;250;92
10:00;34;11;67;57;43;270;100
11:00;34;11;68;58;46;340;104
12:00;34;13;70;61;39;370;93
13:00;35;16;68;60;42;400;99
14:00;38;21;75;67;41;400;101
15:00;39;19;82;73;47;420;111
16:00;38;14;98;86;78;630;157
17:00;34;10;144;127;106;970;196
18:00;30;14;196;176;134;1370;233
19:00;26;14;235;194;193;1750;320
20:00;25;30;;;132;;227
21:00;23;25;235;217;129;1460;219
22:00;24;22;195;182;105;1280;185
23:00;33;19;130;120;75;640;147
