CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.4;20;2;13;3;290;22
01:00;0.4;19;3;22;5;360;24
02:00;0.7;20;2;47;1;210;21
03:00;0.4;20;3;44;2;190;22
04:00;0.4;26;1;41;3;220;31
05:00;3.9;36;1;32;7;390;47
06:00;1.8;60;2;36;37;520;116
07:00;1.4;46;5;34;25;590;85
08:00;0.9;33;5;41;14;520;54
09:00;1.4;33;6;57;22;510;65
10:00;1.4;29;11;60;11;400;45
11:00;0.9;28;9;33;8;480;39
12:00;0.9;25;12;35;10;410;40
13:00;0.7;29;15;23;11;380;45
14:00;0.4;19;16;27;4;350;26
15:00;0.7;18;10;24;3;350;22
16:00;0.7;28;5;40;4;420;34
17:00;0.7;25;3;23;3;380;30
18:00;0.4;21;2;20;2;290;24
19:00;0.4;35;2;15;4;;41
20:00;0.7;20;3;11;2;310;23
21:00;0.4;21;2;10;4;340;28
22:00;0.4;25;2;18;3;310;29
23:00;0.4;;2;12;;290;
