CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.4;16;6;32;2;360;18
01:00;0.4;10;6;13;1;270;12
02:00;0.4;8;5;10;0;300;9
03:00;0.4;12;4;7;0;230;11
04:00;0.4;13;4;5;0;280;13
05:00;0.4;18;5;9;2;270;20
06:00;0.4;38;4;6;15;510;61
07:00;0.4;65;7;9;57;940;152
08:00;1.2;54;7;35;42;850;118
09:00;0.6;41;34;25;22;560;74
10:00;0.4;34;71;16;20;380;64
11:00;0.4;34;67;27;15;430;56
12:00;0.4;21;17;23;9;350;35
13:00;0.4;22;22;22;9;370;37
14:00;0.4;24;6;12;12;440;42
15:00;0.4;33;7;17;16;530;57
16:00;0.4;26;6;10;13;;46
17:00;0.4;30;5;25;12;500;49
18:00;0.4;30;5;29;11;480;46
19:00;0.4;34;4;15;11;580;51
20:00;0.4;39;4;13;10;590;54
21:00;0.4;31;7;29;5;580;38
22:00;0.4;29;9;24;5;590;37
23:00;0.4;23;7;30;5;470;30
