CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;3.7;32;2;38;7;470;41
01:00;3.1;35;3;46;8;500;45
02:00;1;25;4;;4;330;28
03:00;0.1;24;2;;3;290;28
04:00;0;26;2;;3;280;29
05:00;0;42;4;;21;570;74
06:00;1;48;7;;33;710;97
07:00;1;44;8;;26;720;82
08:00;1;46;8;;24;660;81
09:00;1;39;12;;19;560;66
10:00;1;32;16;;15;430;53
11:00;0.5;32;21;;13;370;50
12:00;0.5;23;21;30;6;300;31
13:00;0.1;28;18;50;9;420;40
14:00;0.5;24;6;37;6;;32
15:00;0;37;3;33;10;480;50
16:00;0.5;48;5;29;15;580;69
17:00;1;59;6;21;21;680;91
18:00;1.1;54;6;23;18;640;80
19:00;1;49;5;39;10;420;63
20:00;0.1;39;6;46;5;420;45
21:00;1;45;4;30;10;470;58
22:00;1;46;4;38;17;540;70
23:00;2;47;3;38;16;540;70
