CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.9;20;4;47;1;350;21
01:00;0.8;11;4;36;1;280;12
02:00;3.8;30;4;69;3;730;35
03:00;4.6;19;3;57;1;630;20
04:00;3.5;17;3;35;2;510;21
05:00;3.6;20;4;48;6;650;30
06:00;5.5;17;2;56;6;560;27
07:00;4;21;3;55;11;610;39
08:00;4.8;19;3;68;7;650;30
09:00;11.7;21;4;88;7;680;31
10:00;21.8;6;3;68;1;350;8
11:00;0.8;11;3;46;2;380;15
12:00;1;8;4;25;2;400;11
13:00;0.8;5;2;44;1;390;8
14:00;0.5;7;3;37;1;290;8
15:00;0.4;13;4;17;3;;18
16:00;0.4;9;4;11;2;310;12
17:00;0.4;5;2;8;1;280;5
18:00;0.4;5;3;20;1;270;7
19:00;0.4;8;3;21;1;290;10
20:00;0.4;;;21;;;
21:00;0.4;10;5;23;1;350;12
22:00;0.4;21;4;21;1;390;23
23:00;0.8;23;4;27;1;400;25
