CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;52;21;79;74;30;290;98
01:00;39;22;43;38;19;;67
02:00;39;24;42;38;18;190;66
03:00;38;24;41;35;15;170;61
04:00;37;22;43;36;13;160;57
05:00;38;22;45;37;15;190;59
06:00;40;22;50;42;26;300;79
07:00;42;21;54;45;38;390;100
08:00;42;24;54;46;38;280;100
09:00;44;27;56;48;45;420;113
10:00;45;27;66;57;52;400;124
11:00;47;29;75;66;52;410;126
12:00;49;34;76;68;58;430;138
13:00;49;33;78;71;56;410;135
14:00;48;26;79;72;54;440;131
15:00;51;24;76;69;66;410;150
16:00;50;23;78;71;56;410;136
17:00;53;25;78;71;64;500;150
18:00;55;27;73;67;54;410;138
19:00;55;24;76;70;62;470;150
20:00;53;24;93;86;65;560;152
21:00;52;25;110;102;56;590;136
22:00;51;25;102;96;35;380;105
23:00;52;22;83;77;30;280;96
