CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;29;2;46;29;4;290;35
01:00;21;2;45;29;2;330;24
02:00;20;2;75;53;17;490;46
03:00;17;2;74;52;15;470;40
04:00;16;2;67;46;15;400;38
05:00;15;1;59;41;12;330;34
06:00;14;2;55;38;25;420;52
07:00;14;2;71;50;30;420;60
08:00;28;2;76;52;51;660;105
09:00;48;4;75;48;62;680;142
10:00;53;5;72;46;44;650;120
11:00;;12;64;41;;800;
12:00;;;;;;;
13:00;;;;;;;
14:00;;;;;;;
15:00;;;;;;;
16:00;34;9;;8;6;270;43
17:00;35;10;21;10;7;300;45
18:00;40;13;24;12;6;340;48
19:00;33;11;39;22;2;180;36
20:00;27;6;69;43;1;190;28
21:00;20;4;62;40;1;180;21
22:00;17;4;51;33;1;170;19
23:00;20;3;47;30;1;240;22
