CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.8;25;4;17;11;3;370;29
01:00;0.5;23;4;19;13;4;400;29
02:00;6.4;14;7;111;60;25;1130;52
03:00;6.3;15;6;93;51;19;1060;45
04:00;4.4;14;6;83;46;17;1040;40
05:00;4.7;15;6;76;42;14;970;35
06:00;6.5;13;4;58;34;12;910;32
07:00;5.1;13;4;38;29;13;900;32
08:00;7;13;4;31;25;18;880;39
09:00;3.9;10;4;31;25;21;900;42
10:00;4.9;10;4;33;25;25;900;48
11:00;6.8;10;5;38;26;22;800;44
12:00;6.7;11;5;23;18;8;590;23
13:00;5.2;11;3;14;10;5;440;19
14:00;4.4;10;3;9;6;3;300;15
15:00;2.1;11;3;9;6;4;310;16
16:00;3.7;24;19;8;6;9;320;36
17:00;1.2;24;7;9;6;8;330;36
18:00;1.8;28;4;11;8;10;350;43
19:00;1;56;6;19;12;32;610;105
20:00;1.2;50;6;17;11;23;560;85
21:00;1.8;50;5;19;12;19;490;78
22:00;0.3;41;5;18;11;11;440;57
23:00;0.5;29;4;17;11;6;400;39
