CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;3.1;28;4;85;4;780;34
01:00;3.1;29;4;66;9;850;42
02:00;5.8;19;5;94;3;1010;23
03:00;0.8;11;4;64;3;920;15
04:00;0;22;4;41;4;;28
05:00;1.1;33;4;42;11;480;50
06:00;2.1;25;2;53;7;460;37
07:00;0.4;26;3;57;7;490;38
08:00;1.6;40;2;78;16;740;65
09:00;2.4;29;3;72;8;710;43
10:00;6.4;37;8;119;9;920;51
11:00;8.8;36;20;112;11;640;53
12:00;3.4;26;14;87;8;360;39
13:00;0.7;23;10;64;10;450;39
14:00;0.9;31;8;45;13;490;51
15:00;1;42;8;35;14;590;65
16:00;1;39;9;46;12;560;58
17:00;0.7;38;10;39;13;530;59
18:00;0.9;32;9;33;7;450;43
19:00;0.2;24;7;39;4;420;31
20:00;0.4;37;6;42;5;520;46
21:00;1;31;5;62;9;700;46
22:00;2;48;4;77;29;900;94
23:00;2.1;35;4;75;17;730;61
