CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.8;7;1;59;1;140;9
01:00;0.5;10;2;59;1;170;12
02:00;2.3;28;3;59;11;520;45
03:00;3.4;24;3;59;17;580;50
04:00;3.4;17;3;59;11;460;35
05:00;2.3;13;3;59;6;370;23
06:00;2.9;23;1;59;60;580;115
07:00;3.4;26;3;59;76;830;143
08:00;3.4;39;1;59;58;760;127
09:00;2.8;33;3;59;12;520;52
10:00;1.1;19;2;59;4;430;26
11:00;1.1;16;3;59;2;510;20
12:00;0.5;18;2;59;3;490;23
13:00;0.5;12;2;59;1;450;13
14:00;0.5;12;2;59;1;470;14
15:00;0.5;17;1;59;1;590;19
16:00;1.7;29;1;59;5;480;37
17:00;1.1;52;3;59;12;560;71
18:00;1.1;59;2;59;11;680;76
19:00;3.6;32;2;59;0;930;33
20:00;4.5;69;3;59;17;;96
21:00;2.9;66;3;59;50;930;142
22:00;3.4;52;3;59;21;720;85
23:00;2.9;39;2;59;14;510;62
