CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;4;38;24;89;7;960;49
01:00;5.2;37;13;92;49;1260;112
02:00;5.1;28;13;92;15;810;51
03:00;2.8;19;11;53;5;460;27
04:00;1;18;9;56;5;440;25
05:00;1;20;8;34;6;440;30
06:00;1;25;8;19;6;430;34
07:00;1;26;8;32;10;460;42
08:00;1;28;7;54;11;410;45
09:00;1;38;7;49;17;;64
10:00;1;32;6;53;17;550;59
11:00;1;26;11;42;10;380;41
12:00;0.6;22;7;28;6;280;32
13:00;0.4;25;5;27;7;310;36
14:00;0.4;28;7;38;9;380;42
15:00;0.8;33;6;28;10;410;49
16:00;0.7;36;7;62;8;440;48
17:00;1;44;26;36;14;520;66
18:00;1.2;56;23;45;21;760;88
19:00;2.1;56;18;69;26;900;96
20:00;3.5;53;22;73;24;1060;89
21:00;3.5;52;18;78;20;980;83
22:00;2.9;50;15;61;16;880;74
23:00;2.8;46;27;90;10;1020;62
