CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;2.3;17;12;34;28;1;520;20
01:00;1.2;14;10;26;21;0;230;16
02:00;1.1;11;11;27;22;1;200;14
03:00;0.9;11;10;24;19;1;180;13
04:00;0.8;12;10;25;20;1;200;14
05:00;0.8;14;10;26;21;1;200;16
06:00;0.8;22;10;26;21;7;320;35
07:00;1.1;37;12;26;21;11;520;55
08:00;2.3;44;12;30;24;22;;77
09:00;2.9;47;12;35;28;29;700;92
10:00;2.3;42;15;34;26;21;700;75
11:00;2.3;48;16;36;28;23;700;83
12:00;2.3;44;16;40;31;24;660;81
13:00;2.3;45;17;43;33;21;710;78
14:00;2.3;42;17;32;24;18;640;70
15:00;2.3;42;16;26;20;19;660;71
16:00;2.3;45;16;27;22;19;740;75
17:00;2.3;36;12;26;19;14;730;59
18:00;1.8;30;8;24;18;9;530;45
19:00;1.6;34;10;30;23;10;630;50
20:00;2.3;33;11;30;25;7;620;43
21:00;2.3;26;10;32;26;6;550;36
22:00;2.3;25;8;32;26;5;620;34
23:00;2.3;24;12;35;29;6;650;33
