CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;19.6;40;7;195;157;213;2630;365
01:00;3.6;32;9;35;25;4;500;37
02:00;0.9;8;8;13;9;0;230;8
03:00;0.5;9;5;13;9;0;260;9
04:00;0.5;12;5;13;9;1;330;14
05:00;0.5;12;6;13;9;1;270;13
06:00;0.5;21;8;15;12;6;330;31
07:00;1.2;;;21;17;;;
08:00;1.8;51;8;28;21;38;540;109
09:00;2.4;58;8;32;24;61;800;151
10:00;2.2;51;8;30;22;40;750;111
11:00;1.6;37;9;24;17;22;580;70
12:00;1;28;8;31;15;22;390;60
13:00;0.8;30;7;34;17;21;430;62
14:00;1.3;36;8;37;17;23;450;71
15:00;1;45;8;36;16;29;460;88
16:00;1.7;69;7;76;26;63;820;165
17:00;4;85;7;138;47;146;;307
18:00;5.4;77;6;131;84;152;1230;308
19:00;9.1;81;8;192;130;234;1860;437
20:00;12;75;9;165;119;189;1730;363
21:00;12.5;66;7;184;130;274;2460;484
22:00;18.6;54;7;217;149;339;3210;572
23:00;19.3;49;7;223;167;242;2850;419
