CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla;Tlenki azotu
23:00;12.6;42;11;219;148;189;2470;1372.5;329
00:00;11.2;34;13;209;147;133;2450;1628.75;237
01:00;9.1;31;14;196;145;105;2410;1868.75;191
02:00;8;30;13;178;133;93;2230;2066.25;171
03:00;7.4;29;12;163;124;74;2090;2200;142
04:00;7.1;27;12;148;112;54;1930;2241.25;110
05:00;6.5;27;10;142;108;60;1890;2226.25;119
06:00;5.7;34;10;135;101;125;2020;2186.25;225
07:00;6;44;10;134;94;293;2500;2190;492
08:00;5.7;55;9;129;84;314;2690;2220;535
09:00;6;46;9;120;80;228;2030;2172.5;394
10:00;6.6;49;16;137;82;202;1890;2130;358
11:00;3.7;51;19;116;59;91;1270;2027.5;190
12:00;2.3;33;14;47;29;13;540;1853.75;53
13:00;1.6;27;10;40;21;9;460;1675;40
14:00;2.2;48;10;62;25;20;540;1490;78
15:00;2.5;58;11;65;27;33;760;1272.5;108
16:00;3.6;56;10;85;35;53;850;1042.5;137
17:00;6.5;71;10;113;51;92;1220;941.25;211
18:00;7.3;73;10;110;61;179;1770;926.25;347
19:00;7.8;56;11;150;93;86;1370;938.75;187
20:00;4.7;41;13;75;52;15;820;973.75;64
21:00;2.5;22;10;48;37;3;640;996.25;26
22:00;2.6;21;10;44;35;2;600;1003.75;24
23:00;3.4;23;11;53;41;2;640;988.75;26
00:00;5.8;45;11;75;51;20;1330;1048.75;75
