CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;44;4;48;26;13;520;62
01:00;33;5;45;27;5;290;40
02:00;21;2;54;30;4;;26
03:00;21;2;54;31;4;240;26
04:00;;;49;29;;;
05:00;20;3;45;30;4;280;26
06:00;28;3;46;29;14;410;48
07:00;31;4;53;31;22;400;63
08:00;35;5;53;29;28;350;78
09:00;31;6;43;24;21;320;63
10:00;27;6;39;20;18;270;55
11:00;18;3;24;11;8;190;31
12:00;20;2;24;10;9;160;32
13:00;23;6;29;14;9;180;36
14:00;35;2;29;17;16;340;59
15:00;38;5;33;16;24;330;74
16:00;35;7;34;14;16;430;58
17:00;27;3;25;9;8;410;39
18:00;17;4;23;9;3;330;20
19:00;32;5;27;12;9;460;45
20:00;38;5;34;17;9;470;52
21:00;53;5;42;22;19;650;82
22:00;53;4;48;24;36;720;109
23:00;43;3;53;26;41;790;105
