CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.4;24;4;23;18;5;290;32
01:00;0.4;17;6;23;18;2;250;20
02:00;0.4;9;2;8;6;2;220;11
03:00;0.4;6;2;7;6;1;210;7
04:00;0.4;5;2;7;6;2;220;8
05:00;0.4;8;2;7;6;2;230;11
06:00;0.4;15;2;8;6;7;260;25
07:00;0.4;22;3;6;5;14;340;43
08:00;0.4;28;3;7;6;17;350;55
09:00;0.4;27;3;9;6;16;340;51
10:00;0.4;26;3;9;7;14;320;47
11:00;0.4;22;5;13;9;11;290;38
12:00;0.4;24;8;22;15;14;520;45
13:00;0.4;18;6;15;9;10;280;33
14:00;0.4;25;7;19;10;14;340;47
15:00;0.4;24;5;16;10;17;340;49
16:00;0.4;22;3;14;8;16;330;46
17:00;0.4;24;2;12;9;16;370;49
18:00;0.4;29;3;13;9;14;370;49
19:00;0.4;24;2;16;11;8;360;36
20:00;0.4;19;2;13;9;6;310;29
21:00;0.4;16;1;14;10;4;260;22
22:00;0.4;15;1;17;14;4;260;20
23:00;0.4;25;4;23;17;6;360;34
