CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla;Tlenki azotu
23:00;7.62527;30.6898;19.565;129.904;108.223;9.1464;1068.75;1064.83;44.7217
00:00;7.63302;29.727;18.7389;140.415;116.691;7.71616;1105.41;1078.57;41.5716
01:00;7.59005;23.8155;18.3458;131.5;109.916;3.94499;1086.2;1091.4;29.8685
02:00;7.44742;23.4736;17.0772;135.581;113.14;7.02061;1046.94;1080.21;34.2432
03:00;7.21048;21.9299;15.9481;125.869;104.9;3.78949;997.58;1077.3;27.7438
04:00;7.0732;21.1743;15.7235;118.863;99.1413;3.23389;1014.18;1081.22;26.1342
05:00;6.81213;21.0111;14.0004;109.445;91.4058;2.73439;912.89;1058.36;25.1985
06:00;6.32003;20.899;13.1862;93.1923;78.6575;4.13831;820.202;1006.52;27.2417
07:00;6.1224;25.7091;13.6384;102.151;85.0998;6.26063;911.75;986.894;35.3177
08:00;6.03112;29.1876;14.1046;97.776;80.2379;14.0977;884.71;959.306;50.8258
09:00;5.92547;28.5101;16.1188;110.448;88.9351;19.0743;880.086;933.542;57.7657
10:00;5.898;25.724;17.8685;121.599;91.512;22.2676;869.122;911.315;59.8854
11:00;5.54293;20.8065;18.9451;106.642;81.8058;12.7298;1099.59;924.066;40.3457
12:00;5.43904;20.6365;21.3295;102.497;76.2996;13.7187;1021.17;924.94;41.6843
13:00;4.88408;19.7252;20.1908;94.4298;73.9464;11.5576;720.461;900.886;37.4555
14:00;4.55629;23.3088;23.8491;102.484;76.9445;12.2708;759.825;893.339;42.1328
15:00;4.74963;29.7546;25.5759;108.291;78.9905;21.0591;845.395;885.045;62.0572
16:00;4.95615;30.7207;18.4404;99.5742;79.2388;19.5672;803.966;874.952;60.7463
17:00;5.13103;28.3815;16.6286;102.231;80.7943;16.0884;825.052;868.073;53.0581
18:00;5.17879;26.807;16.5525;99.9828;80.4263;14.6471;837.806;864.158;49.2773
19:00;5.25596;25.3887;15.4279;96.6726;80.8096;12.4603;867.31;835.123;44.5054
20:00;5.40918;23.6622;15.4789;102.479;84.1235;10.6889;858.614;814.804;40.0625
21:00;5.26359;22.0532;14.2782;79.9675;65.6924;6.56996;692.262;811.279;32.1145
22:00;4.83985;20.3883;13.5822;71.7077;58.8948;3.57543;636.271;795.834;25.8808
23:00;4.51634;18.1618;11.4682;73.7853;61.8051;2.8487;625.514;768.349;22.5288
00:00;4.2961;18.1379;11.8096;73.3757;62.0141;2.91763;619.504;745.292;22.617
