CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;;19.138;4.36222;18.521;12.1699;3.70879;378.005;448.29;24.835
01:00;1.73763;18.8946;3.81692;20.5606;13.2556;2.45347;383.5;452.246;22.6547
02:00;0.402872;18.7394;5.2688;20.757;13.0885;1.80693;331.046;357.697;21.5076
03:00;5.05209;15.4363;5.444;22.392;14.0598;1.98585;286.138;356.724;18.4753
04:00;2.24449;15.9576;5.4366;25.101;15.5059;2.74582;308.244;348.882;20.179
05:00;2.24563;16.5002;5.07599;25.725;15.7253;3.60625;344.404;345.776;22.0404
06:00;1.16941;28.0541;4.56246;29.2712;16.5177;12.0519;422.168;351.376;46.5401
07:00;0.386393;35.6296;4.03933;27.6936;15.8915;20.3323;466.862;359.021;66.8291
08:00;3.33662;43.9172;5.16983;28.6584;16.3711;42.8965;653.877;394.401;109.4
09:00;3.60653;45.0628;5.19421;25.4116;15.8946;41.3536;486.084;412.353;108.503
10:00;3.0116;36.0654;6.7304;26.7188;16.3874;33.0479;507.498;434.409;86.7577
11:00;3.96678;30.7775;7.9761;29.3632;15.8143;20.3358;496.379;460.69;61.9658
12:00;4.88863;29.3879;6.1873;23.171;14.697;20.8692;411.395;473.583;61.411
13:00;;28.1875;6.6373;22.2252;13.5692;19.8498;477.515;490.222;58.6521
14:00;;33.5567;7.4789;22.2788;11.3547;16.8096;368.161;483.471;59.3301
15:00;;32.3318;7.8697;21.0788;10.4972;18.2346;376.096;472.126;60.3068
16:00;3.78836;31.6315;7.0835;25.4232;9.96223;17.7871;380.244;437.921;58.9135
17:00;4.52989;23.5772;7.0895;19.5353;9.73592;10.1686;351.844;421.142;39.1772
18:00;0.95291;25.3414;6.7363;18.1825;9.60104;7.3282;387.432;406.133;36.6005
19:00;0.257975;28.5446;5.3036;16.4915;9.47556;7.23572;398.266;393.869;39.6453
20:00;0.815402;31.8908;4.40877;17.3865;11.2809;4.72336;437.19;397.094;39.1309
21:00;0.245473;44.8614;4.52256;20.2348;13.1078;8.41829;547.541;405.847;57.7737
22:00;2.12118;35.5685;4.50039;24.0162;14.8618;12.2954;518.064;424.585;54.4328
23:00;2.17914;28.7689;3.68244;89.8588;51.841;14.3111;567.974;448.569;50.7142
