CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;2.15081;58.3306;4.34494;80.681;57.208;6.40889;682.269;651.304;68
01:00;1.66677;37.0107;4.63976;76.4418;54.8939;5.77638;575.643;660.732;45.8
02:00;2.82205;34.9854;4.68335;60.312;42.2678;6.37647;590.176;639.893;44.7
03:00;1.56388;26.5094;4.54001;61.7381;44.1272;6.11619;512.509;656.758;35.8
04:00;2.23742;20.7683;4.72621;63.3729;45.7113;4.76215;483.161;667.15;28.1
05:00;3.03955;29.6191;4.29543;65.6193;47.2465;7.85506;530.645;638.843;41.6
06:00;2.14073;27.6232;4.15652;68.0326;48.9586;12.5071;493.481;594.057;46.6
07:00;2.08386;20.3804;4.14839;68.8031;49.0923;11.8763;494.277;558.426;38.5
08:00;2.43542;38.2589;3.73388;74.8658;48.5318;28.5923;614.46;547.665;81.8
09:00;3.71072;67.6851;4.33681;82.4387;46.8349;33.5138;742.781;557.686;118.6
10:00;3.58957;63.6838;5.26116;73.9479;40.7936;22.4581;641.284;564.075;97.9
11:00;2.15317;79.3406;6.89189;58.6196;35.4827;24.7495;572.322;571.551;116.8
12:00;2.43358;86.6584;13.8966;54.3903;24.3282;20.4903;532.758;577.751;117.9
13:00;2.80085;47.7974;41.6692;129.066;30.1509;7.46329;515.024;575.798;59.2
14:00;1.06664;27.5589;20.3766;46.4915;21.0987;5.08187;426.807;567.464;35.4
15:00;1.63532;36.16;16.9068;69.1583;28.8738;4.30457;454.677;562.514;42.7
16:00;0.991508;43.6292;8.54552;49.7813;30.6345;4.04374;493.623;547.409;49.7
17:00;1.79216;47.6746;7.52068;52.8295;34.0582;5.43484;500.219;517.089;55.9
18:00;2.68752;83.5827;6.84534;61.2109;40.1806;14.4908;625.618;515.131;105.6
19:00;3.65714;83.5832;6.38353;66.3949;45.0213;10.7834;663.846;526.572;100
20:00;2.62318;76.4371;5.29146;74.106;51.7633;9.06292;650.659;541.309;90.2
21:00;3.40288;65.135;4.88211;71.6166;48.5207;6.35658;657.94;559.174;74.8
22:00;4.89388;61.6597;4.17869;83.8427;58.6099;12.4201;709.569;594.519;80.5
23:00;4.75527;72.5845;3.75531;77.8853;54.4692;8.71896;720.313;627.723;85.8
