CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1;37;3;36;9;820;48
01:00;0.7;28;3;42;5;740;29
02:00;0;14;4;13;2;750;16
03:00;0;14;2;19;6;770;22
04:00;0;13;3;21;5;700;22
05:00;0;15;3;26;6;780;24
06:00;1.3;19;5;43;7;780;30
07:00;1.7;16;6;37;6;820;25
08:00;1;16;6;55;7;760;28
09:00;1.4;16;5;35;9;870;31
10:00;1.7;16;8;52;9;850;29
11:00;1;16;12;63;7;850;27
12:00;0.2;17;12;33;9;710;31
13:00;0;15;8;24;6;670;24
14:00;0;14;6;31;13;710;34
15:00;0;13;7;24;10;560;27
16:00;0;14;8;15;8;500;25
17:00;0;17;8;14;13;580;35
18:00;0;19;8;18;4;600;24
19:00;0;20;9;18;4;690;25
20:00;0.9;26;7;22;8;740;36
21:00;1;25;4;37;6;790;29
22:00;1;29;4;47;9;990;43
23:00;1;51;3;25;19;980;80
