CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;4.8;52;4;44;23;540;86
01:00;2.3;18;5;44;1;220;19
02:00;7.5;19;3;44;31;520;67
03:00;8.8;15;4;44;51;700;92
04:00;9.3;12;3;44;50;740;89
05:00;7.5;15;4;44;49;630;89
06:00;6.4;20;5;44;54;520;103
07:00;5.4;25;6;44;93;540;167
08:00;4.7;34;5;44;45;340;102
09:00;2.2;44;4;44;20;230;75
10:00;2;37;5;44;21;290;69
11:00;1.3;15;4;44;7;150;26
12:00;1.1;13;6;44;5;310;21
13:00;0.5;16;8;44;7;400;26
14:00;0.7;13;5;44;5;380;20
15:00;0.4;12;4;44;5;400;20
16:00;0.4;15;5;44;4;420;20
17:00;0.4;18;4;44;5;430;25
18:00;0.8;31;4;44;10;550;46
19:00;1.4;48;4;44;15;400;71
20:00;2.6;50;4;44;18;490;77
21:00;4.7;52;4;44;56;640;137
22:00;5.4;54;2;44;136;1080;261
23:00;6.5;53;5;44;97;1120;200
