CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;4.9;65;31;174;12;1270;83
01:00;11.6;34;11;159;4;820;38
02:00;14.6;56;19;173;9;900;69
03:00;3.1;28;13;118;1;470;29
04:00;2;28;11;91;2;1140;29
05:00;2.5;36;15;99;4;1890;41
06:00;2.5;30;24;100;3;740;33
07:00;1;32;18;102;4;880;37
08:00;1.4;45;28;98;15;940;67
09:00;2.3;53;32;134;30;910;99
10:00;4;49;37;147;28;1070;91
11:00;4;36;26;132;13;820;55
12:00;4.2;27;18;106;7;750;38
13:00;3;18;13;69;4;530;24
14:00;2;25;14;77;6;;33
15:00;2;28;16;71;6;820;37
16:00;3.7;22;11;78;4;610;28
17:00;1.9;19;14;66;3;580;22
18:00;1.2;15;6;47;1;440;16
19:00;0.8;50;22;75;3;760;55
20:00;5.2;51;31;126;3;1090;55
21:00;7.8;56;30;163;3;1300;60
22:00;10.7;43;25;151;3;2000;46
23:00;3.3;55;30;115;6;2130;63
