CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;5.7;41;3;55;4;680;47
01:00;4.5;32;3;65;2;610;35
02:00;0.4;5;5;25;0;260;4
03:00;0.4;5;5;15;0;230;4
04:00;0.4;5;4;21;0;210;4
05:00;0.4;7;4;14;0;200;7
06:00;0.4;7;3;13;1;230;8
07:00;0.4;8;3;16;2;270;11
08:00;0.4;7;3;18;3;240;11
09:00;0.4;7;4;19;2;;10
10:00;0.4;6;3;15;3;250;11
11:00;0.6;5;3;22;1;250;7
12:00;0.4;5;3;18;1;230;7
13:00;0.4;6;3;11;2;280;8
14:00;0.4;4;3;7;0;240;5
15:00;0.4;6;4;26;1;230;6
16:00;0.4;5;3;18;1;260;6
17:00;0.4;5;3;10;1;250;6
18:00;0.4;4;3;6;1;260;5
19:00;0.4;9;3;24;1;270;10
20:00;0.4;7;3;21;0;250;6
21:00;0.7;13;3;19;0;330;12
22:00;1.9;33;4;36;1;440;34
23:00;2.4;46;4;56;9;730;59
