CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla;Tlenki azotu
23:00;0.32803;28.3698;11.8518;27.0557;8.31067;6.45253;274.649;442.102;38.3
00:00;0.48347;34.984;10.8476;8.98687;6.58533;8.13009;305.46;382.584;47.4
01:00;0.493782;24.3569;8.44181;11.7587;9.93867;2.60863;321.631;329.269;28.4
02:00;0.432102;26.435;7.18274;9.592;8.24933;3.53732;321.938;318.986;31.7
03:00;0.368946;13.4686;6.68547;11.8933;9.628;1.4486;327.336;314.191;15.6
04:00;0.426873;16.642;6.52291;16.1347;12.9013;1.63184;342.167;314.444;19
05:00;0.600982;29.4294;6.29829;12.7373;11.6027;6.17057;405.902;325.143;38.9
06:00;0.607277;25.4615;5.49881;6.504;5.90533;9.93374;363.043;332.766;40.6
07:00;0.772438;42.4468;2.72798;7.41067;6.564;19.9811;482.931;358.801;73
08:00;0.672953;45.8073;5.97835;7.27067;6.12933;19.1318;446.172;376.39;75.1591
09:00;0.721219;46.6963;7.47164;10.4578;8.66674;25.6213;383.696;384.148;85.9676
10:00;0.733332;47.0003;7.71548;12.5093;10.1556;23.9628;387.537;392.348;83.7623
11:00;0.85251;39.1092;8.10783;13.0082;11.0107;18.6465;357.134;396.073;67.7058
12:00;0.862679;40.2756;8.88514;16.6041;12.3877;21.9787;382.761;401.147;73.9885
13:00;0.943247;38.9503;8.08271;23.5819;17.8998;17.3565;368.603;396.485;65.5771
14:00;1.14394;48.1491;8.32654;19.4251;16.7902;24.7779;448.37;407.151;86.1631
15:00;1.59504;56.1715;7.89355;19.875;17.2306;39.7415;555.297;416.196;117.171
16:00;1.70499;60.9546;8.24009;25.5345;21.4084;44.1861;677.38;445.097;128.717
17:00;3.01931;60.0257;8.36939;39.4558;33.2835;67.5472;726.491;487.947;163.657
18:00;4.80236;53.1862;9.52132;59.9216;53.8347;56.1642;782.168;537.275;139.345
19:00;5.45402;47.0529;9.18069;67.4965;60.385;77.1748;968.626;613.712;165.438
20:00;4.4423;58.3274;8.98341;49.0911;45.4391;51.8544;968.083;686.877;137.87
21:00;3.04806;55.7751;9.04178;42.5154;40.0316;22.7006;736.74;732.894;90.5938
22:00;1.86502;46.9004;8.25634;38.5598;36.6046;13.9775;642.527;757.164;68.3451
23:00;1.46169;37.541;8.75362;23.0407;22.064;9.13878;481.116;747.891;51.5623
00:00;1.1456;27.7651;8.64057;22.073;21.3763;4.21417;437.72;717.934;34.2241
