CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;1.2;14;12;29;23;1;490;16
01:00;1.6;13;10;22;15;2;390;16
02:00;1.6;12;12;24;17;2;290;14
03:00;1.5;12;15;26;19;2;310;15
04:00;3.6;12;14;28;21;1;1270;14
05:00;3.2;13;13;28;21;2;750;14
06:00;1.7;13;12;26;19;2;290;16
07:00;1.6;12;13;22;16;2;280;14
08:00;1.6;14;13;23;17;2;;16
09:00;1.7;14;12;29;21;2;;17
10:00;2.2;15;13;37;26;3;;20
11:00;2.3;13;13;31;22;4;;19
12:00;2.6;16;13;34;24;4;;22
13:00;2.2;16;16;34;22;5;;22
14:00;2;16;14;32;22;4;;22
15:00;2.2;18;14;32;22;4;;22
16:00;1.7;18;14;31;22;2;;22
17:00;1.5;20;11;31;24;2;;24
18:00;1.6;18;13;29;22;2;;21
19:00;1.2;17;13;27;21;1;;19
20:00;1.5;17;12;31;24;2;;19
21:00;1.7;17;12;33;25;1;;18
22:00;1.6;17;13;31;25;1;;19
23:00;1.2;16;12;31;25;1;680;18
