CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;2;25;3;21;12;1;240;26
01:00;6.5;34;4;48;28;6;710;43
02:00;2.9;16;2;44;32;36;770;71
03:00;2.5;13;2;41;30;38;710;70
04:00;2.3;11;2;40;30;40;710;71
05:00;2.3;13;1;42;31;39;670;73
06:00;2.3;15;2;44;33;59;790;105
07:00;2.6;20;2;49;35;78;890;139
08:00;2.9;33;3;64;47;88;1020;168
09:00;3.1;39;3;68;49;92;1050;180
10:00;2.6;39;4;58;41;62;930;134
11:00;1.6;35;4;39;26;26;610;74
12:00;0.7;18;4;19;10;7;540;28
13:00;0.4;9;5;10;4;2;270;11
14:00;0.4;7;6;4;3;1;300;8
15:00;0.4;7;4;4;3;1;220;7
16:00;0.4;;;4;3;;;
17:00;0.4;8;3;3;3;0;230;8
18:00;0.7;18;3;21;14;1;430;19
19:00;0.4;29;4;18;11;1;370;30
20:00;0.7;25;5;18;11;1;190;26
21:00;1.2;27;5;25;17;1;;29
22:00;1.5;27;4;25;17;1;260;27
23:00;2.6;21;1;21;13;0;280;22
