CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;3.9;56;6;54;35;46;;126
01:00;7.3;43;7;100;82;49;1040;117
02:00;5.1;38;5;94;78;32;960;86
03:00;4.9;36;4;75;58;17;670;61
04:00;3.3;26;5;35;25;7;400;35
05:00;1.4;20;5;23;16;3;380;24
06:00;1;34;6;27;19;17;380;59
07:00;1.1;59;8;39;28;82;760;183
08:00;2.1;71;11;46;33;105;1330;230
09:00;5;68;17;57;39;90;1000;205
10:00;3.3;63;16;53;27;77;850;180
11:00;1.9;31;9;31;16;17;450;57
12:00;1;26;6;28;14;13;370;44
13:00;1;21;5;23;11;9;330;34
14:00;1;24;5;29;15;10;360;39
15:00;1;28;5;36;17;10;390;42
16:00;1;36;7;49;24;10;450;51
17:00;1.1;40;7;51;26;9;500;53
18:00;2;31;7;45;28;7;440;41
19:00;2;32;9;50;32;6;430;40
20:00;2;41;8;61;37;16;490;65
21:00;2.6;48;5;60;38;22;630;81
22:00;2.9;27;7;49;34;4;420;32
23:00;2.1;65;6;77;43;74;1180;176
