CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;6.7;31;4;83;93;1590;173
01:00;7.7;39;2;83;51;1270;115
02:00;4.9;23;3;59;30;980;68
03:00;5.8;21;3;51;19;810;50
04:00;4.8;23;2;51;38;860;80
05:00;4;19;2;51;34;;67
06:00;3.7;18;3;54;42;1080;82
07:00;5.5;22;5;54;70;1220;129
08:00;7.3;39;4;54;46;1080;109
09:00;6.1;28;3;66;13;550;47
10:00;4.2;;2;66;;390;
11:00;0.4;14;1;66;5;420;21
12:00;0.4;17;1;55;3;690;22
13:00;3.4;9;2;55;4;410;14
14:00;0.6;8;2;55;4;380;14
15:00;0.4;7;2;41;4;370;13
16:00;0.4;8;2;41;2;400;11
17:00;0.4;17;1;41;4;670;23
18:00;0.8;28;2;35;2;530;31
19:00;1;22;2;35;3;570;24
20:00;1;59;2;35;39;1050;117
21:00;1.9;48;3;45;59;1180;138
22:00;3.4;44;4;45;102;1680;201
23:00;6.2;39;4;45;95;1590;184
