CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;19;2;10;5;3;290;24
01:00;13;3;6;5;2;270;15
02:00;28;1;28;14;3;260;32
03:00;21;1;28;14;3;250;24
04:00;16;1;26;12;3;200;19
05:00;16;2;23;13;3;240;19
06:00;36;1;25;14;15;330;58
07:00;46;2;34;21;34;520;96
08:00;45;3;39;15;33;430;96
09:00;50;3;36;9;28;400;92
10:00;41;3;24;5;24;;77
11:00;25;5;13;5;11;340;42
12:00;32;13;7;5;16;340;55
13:00;33;9;9;5;14;270;54
14:00;22;9;9;5;11;230;38
15:00;17;4;6;5;9;300;30
16:00;21;3;8;5;10;320;35
17:00;24;2;9;5;10;340;39
18:00;23;3;6;5;11;330;39
19:00;28;3;10;5;12;430;46
20:00;27;3;5;5;9;420;41
21:00;36;3;5;5;13;400;56
22:00;51;2;6;5;25;450;88
23:00;39;2;22;11;13;410;58
