CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;5.6;24;12;69;57;1;580;24
01:00;11.6;62;33;150;128;18;1660;89
02:00;12.7;65;42;166;143;13;1770;83
03:00;12.2;65;45;155;134;8;1660;77
04:00;9.6;58;44;141;122;6;1450;66
05:00;8.5;59;39;133;114;13;1410;78
06:00;8;58;34;100;85;26;1290;97
07:00;5.9;61;25;62;52;41;1140;123
08:00;4.5;50;17;28;23;24;920;86
09:00;3;52;15;27;22;28;740;95
10:00;2.8;47;16;32;24;26;750;87
11:00;2.8;46;17;37;30;25;720;84
12:00;2.8;41;21;36;28;24;750;76
13:00;1.6;29;19;27;20;16;630;52
14:00;1.4;27;17;22;15;16;560;50
15:00;1.4;46;18;25;16;27;630;86
16:00;1.4;48;9;21;13;27;640;89
17:00;3;93;7;64;43;107;1170;256
18:00;7.8;85;5;125;92;77;1390;201
19:00;11.5;88;11;132;105;115;1520;264
20:00;9;64;15;140;86;12;870;82
21:00;7.3;44;18;105;64;3;;47
22:00;5.9;32;17;112;67;1;610;34
23:00;6.3;28;15;71;56;1;550;28
