CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;3.1;26;6;58;41;5;590;33
01:00;3.9;27;7;82;50;4;620;34
02:00;2.9;29;6;70;48;6;560;38
03:00;2.1;15;4;42;28;3;400;19
04:00;3;15;4;57;33;2;520;17
05:00;3.4;15;3;58;32;2;500;18
06:00;3.7;20;2;59;33;2;530;23
07:00;3.1;17;3;54;29;2;450;20
08:00;3.8;21;2;56;30;3;520;25
09:00;3.4;26;4;66;36;7;540;36
10:00;3.5;21;4;72;39;7;630;32
11:00;2.8;19;6;63;37;7;660;30
12:00;3.6;18;5;59;40;5;490;26
13:00;5.3;20;9;63;45;7;760;31
14:00;5.1;24;11;62;43;8;770;36
15:00;4.8;25;16;68;48;10;710;40
16:00;3.9;26;27;60;35;10;500;41
17:00;4.1;38;15;66;39;23;790;73
18:00;4.2;37;10;68;42;37;730;94
19:00;3.8;17;12;61;42;2;630;19
20:00;4.5;14;12;54;37;1;780;15
21:00;5.5;16;12;52;36;2;1160;19
22:00;4.5;16;13;59;44;2;940;18
23:00;3.1;15;9;54;39;1;750;17
