CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.5;19;8;12;2;290;23
01:00;0.5;16;8;9;1;200;19
02:00;31.8;61;20;171;0;1820;61
03:00;46.6;56;14;202;2;1850;59
04:00;48.8;45;12;203;2;1460;48
05:00;34.5;39;8;174;8;1150;53
06:00;25.6;35;8;161;21;970;68
07:00;16.1;38;8;136;15;650;61
08:00;3.3;42;8;97;24;710;79
09:00;2.4;55;8;78;27;730;97
10:00;3.3;36;11;54;12;470;55
11:00;1.3;22;10;33;6;420;33
12:00;0.5;19;10;32;4;400;27
13:00;1;20;12;43;4;390;26
14:00;0.7;17;14;45;4;350;24
15:00;0.5;20;15;33;4;350;27
16:00;0.5;20;8;23;6;400;29
17:00;0.5;20;7;29;5;390;29
18:00;0.5;19;4;26;5;370;27
19:00;0.5;24;6;23;4;390;31
20:00;0.5;18;5;15;4;320;24
21:00;0.5;17;3;16;4;;24
22:00;0.5;17;3;20;3;230;23
23:00;0.5;18;3;20;4;250;25
