CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;2.6;57;6;187;124;49;1430;131
01:00;2.1;46;9;124;85;15;1200;70
02:00;2.5;42;7;124;87;26;1280;82
03:00;2.3;;;112;80;;;
04:00;2.5;36;5;103;74;33;1230;86
05:00;1.9;34;5;96;69;35;1100;86
06:00;1.9;36;6;101;69;51;1040;113
07:00;1.8;35;6;102;68;73;1080;146
08:00;1.9;53;15;135;80;139;1490;266
09:00;1.9;64;25;135;77;92;1390;204
10:00;1.9;49;26;107;68;24;820;85
11:00;1.8;40;26;110;66;11;580;56
12:00;1.9;32;23;83;51;6;440;40
13:00;1.5;19;17;63;40;3;320;23
14:00;1.5;26;31;89;46;5;360;33
15:00;1.3;29;38;86;41;5;320;36
16:00;1.2;11;7;45;29;1;270;12
17:00;1;30;7;56;33;5;340;37
18:00;1;103;8;102;43;69;890;209
19:00;1;93;8;220;110;111;1290;262
20:00;1.3;113;8;316;162;279;2280;538
21:00;1.8;86;13;213;136;79;1540;206
22:00;2.3;67;9;179;121;22;1210;99
23:00;2.6;58;7;176;116;38;1250;116
