CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;0.9;25;7;34;25;3;410;30
01:00;0.9;17;5;29;22;2;400;19
02:00;1.6;43;3;52;34;6;670;52
03:00;3.2;42;2;53;35;9;750;57
04:00;0.9;32;4;38;25;5;480;39
05:00;0.9;39;3;42;28;5;500;46
06:00;0.9;46;3;35;21;12;420;64
07:00;3.2;52;3;39;23;35;450;106
08:00;4.1;35;4;35;19;8;330;46
09:00;0.9;31;6;32;14;5;290;39
10:00;0.9;28;4;26;13;5;300;36
11:00;0.9;21;5;23;11;4;270;27
12:00;0.6;18;5;22;10;3;270;23
13:00;0.9;20;6;20;9;4;290;26
14:00;0.9;21;6;19;9;5;290;28
15:00;0.9;28;7;26;10;6;350;38
16:00;0.9;37;6;25;9;9;350;50
17:00;0.9;41;3;26;10;5;360;47
18:00;0.9;57;7;34;12;12;430;75
19:00;0.9;42;9;35;13;6;400;52
20:00;1.2;46;12;36;15;7;410;58
21:00;2.1;47;13;35;18;4;450;53
22:00;0.9;32;9;32;19;3;400;37
23:00;0.9;38;8;32;22;5;430;45
