CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;33;17;106;48;2;740;36
01:00;30;18;86;39;1;770;32
02:00;18;1;62;54;15;770;41
03:00;17;2;45;39;7;640;28
04:00;14;2;48;41;6;620;23
05:00;14;2;46;40;9;720;27
06:00;16;2;37;29;10;450;31
07:00;20;2;39;30;33;630;70
08:00;15;3;48;37;9;620;29
09:00;24;20;72;46;8;880;36
10:00;27;31;75;56;9;1140;40
11:00;17;14;56;42;5;600;24
12:00;7;6;20;14;2;280;9
13:00;4;2;14;9;0;250;5
14:00;4;1;19;14;1;230;4
15:00;4;3;13;9;0;230;4
16:00;5;5;15;9;0;250;5
17:00;;;16;9;;;
18:00;7;3;17;11;0;310;7
19:00;16;5;40;26;1;390;17
20:00;21;11;35;21;1;620;22
21:00;17;18;30;23;1;820;18
22:00;28;20;50;40;1;750;30
23:00;28;18;58;34;1;640;29
