CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;12;10;25;17;3;450;16
01:00;25;19;71;55;4;380;31
02:00;28;17;56;42;5;300;34
03:00;22;15;44;34;4;240;27
04:00;20;17;47;36;4;250;25
05:00;20;17;42;32;5;230;27
06:00;19;13;29;22;5;140;26
07:00;23;21;26;19;5;130;30
08:00;22;18;27;20;5;190;29
09:00;15;13;30;22;5;160;22
10:00;13;12;35;26;6;370;22
11:00;10;10;38;28;5;560;18
12:00;11;11;42;32;5;580;19
13:00;10;10;30;22;5;530;17
14:00;9;8;23;16;5;420;16
15:00;11;7;24;16;4;430;18
16:00;13;8;24;16;3;;18
17:00;17;9;26;19;5;540;25
18:00;15;8;21;15;5;550;22
19:00;14;8;23;16;4;450;20
20:00;14;8;22;15;4;470;21
21:00;11;7;21;15;3;420;15
22:00;13;9;22;16;3;440;17
23:00;13;9;24;17;3;420;17
